index,system time,time stamp,channel,Rx/Tx,ID,Frame,type,DLC,CAN-FD,data
74056,="15:44:26.125",0xB1051D4,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 20 FF FF FF FF FF FF C1 
74057,="15:44:26.125",0xB10529C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 17 A4 5E 01 
74058,="15:44:26.125",0xB1053C8,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 13 21 00 
74059,="15:44:26.125",0xB105490,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 13 00 00 00 
74060,="15:44:26.127",0xB1059A4,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 21 FF FF FF FF 8C 53 00 
74061,="15:44:26.129",0xB106174,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 22 00 00 FF 01 FF FF FF 
74062,="15:44:26.131",0xB106944,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 23 FF FF 08 04 FF FF 02 
74063,="15:44:26.133",0xB107114,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 24 00 FF FF FF FF FF FF 
74064,="15:44:26.135",0xB1078E4,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 25 FF FF FF FF FF FF FF 
74065,="15:44:26.135",0xB107B3C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 13 22 00 
74066,="15:44:26.137",0xB107C04,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 19 A4 5E 02 
74067,="15:44:26.137",0xB107D30,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 13 00 00 00 
74068,="15:44:26.137",0xB1080B4,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74069,="15:44:26.137",0xB10817C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 26 FF FF FF FF FF FF FF 
74070,="15:44:26.139",0xB108884,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 27 FF FF FF FF FF FF FF 
74071,="15:44:26.141",0xB109054,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 28 FF FF FF FF FF FF FF 
74072,="15:44:26.143",0xB109824,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 29 FF FF FF FF 01 FF FF 
74073,="15:44:26.145",0xB109FF4,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2A FF FF FF FF FF FF FF 
74074,="15:44:26.145",0xB10A0BC,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 19 A4 60 03 
74075,="15:44:26.145",0xB10A184,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 0E 23 00 
74076,="15:44:26.145",0xB10A2B0,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 0E 00 00 00 
74077,="15:44:26.147",0xB10A7C4,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2B FF FF FF FF FF FF FF 
74078,="15:44:26.147",0xB10A8F0,1,Rx,0x314,Standard Frame,data frame,8,CAN,x| 00 00 00 00 00 00 B9 01 
74079,="15:44:26.147",0xB10A9B8,1,Rx,0x32E,Standard Frame,data frame,8,CAN,x| 00 00 00 00 64 00 00 00 
74080,="15:44:26.149",0xB10AF94,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2C FF FF FF FF FF FF FF 
74081,="15:44:26.151",0xB10B764,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2D FF FF FF FF FF FF FF 
74082,="15:44:26.153",0xB10BFFC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2E FF 00 00 00 00 00 00 
74083,="15:44:26.157",0xB10CA24,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 13 20 00 
74084,="15:44:26.157",0xB10CAEC,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 19 A4 61 00 
74085,="15:44:26.157",0xB10CC18,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 13 00 00 00 
74086,="15:44:26.157",0xB10D064,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74087,="15:44:26.165",0xB10EE78,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 13 21 00 
74088,="15:44:26.165",0xB10EF40,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 15 A4 60 01 
74089,="15:44:26.165",0xB10F008,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 13 00 00 00 
74090,="15:44:26.175",0xB111588,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 13 22 00 
74091,="15:44:26.175",0xB111650,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 15 A4 5F 02 
74092,="15:44:26.175",0xB111718,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 13 00 00 00 
74093,="15:44:26.177",0xB111844,1,Rx,0x310,Standard Frame,data frame,8,CAN,x| 01 3D 00 00 00 00 08 00 
74094,="15:44:26.177",0xB11190C,1,Rx,0x318,Standard Frame,data frame,8,CAN,x| 01 41 FF 00 00 00 10 80 
74095,="15:44:26.177",0xB111BC8,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74096,="15:44:26.183",0xB11352C,1,Rx,0x7E0,Standard Frame,data frame,8,CAN,x| 02 21 00 00 00 00 00 00 
74097,="15:44:26.185",0xB113E8C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 13 23 00 
74098,="15:44:26.187",0xB113F54,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 16 A4 5F 03 
74099,="15:44:26.187",0xB11401C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 13 00 00 00 
74100,="15:44:26.195",0xB115E30,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 10 D2 61 00 FF FF FF FF 
74101,="15:44:26.195",0xB115F5C,1,Rx,0x7E0,Standard Frame,data frame,8,CAN,x| 30 00 00 00 00 00 00 00 
74102,="15:44:26.195",0xB116344,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 21 FF FF FF FF FF FF FF 
74103,="15:44:26.197",0xB116600,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 11 20 00 
74104,="15:44:26.197",0xB1166C8,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 16 A4 61 00 
74105,="15:44:26.197",0xB1167F4,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 11 00 00 00 
74106,="15:44:26.197",0xB116AB0,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 22 FF FF FF FF 01 FF 80 
74107,="15:44:26.197",0xB116C40,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74108,="15:44:26.199",0xB117280,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 23 80 FF FF 80 FF 09 B6 
74109,="15:44:26.201",0xB117A50,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 24 FF FF DA FF FF FF FF 
74110,="15:44:26.203",0xB1182E8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 25 FF FF 24 12 C0 BF FF 
74111,="15:44:26.205",0xB1189F0,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 26 FF 00 15 3D 1C 64 00 
74112,="15:44:26.207",0xB118D74,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 21 00 
74113,="15:44:26.207",0xB118E3C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 16 A4 62 01 
74114,="15:44:26.207",0xB118F04,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 12 00 00 00 
74115,="15:44:26.207",0xB1191C0,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 27 FF FF 00 80 FF FF FF 
74116,="15:44:26.209",0xB119990,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 28 FF FF FF FF FF FB 27 
74117,="15:44:26.211",0xB11A160,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 29 00 00 00 00 08 33 FF 
74118,="15:44:26.213",0xB11A930,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2A FF FF FF FF FF FF FF 
74119,="15:44:26.215",0xB11B100,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2B 5B 5B FF FF FF FF FF 
74120,="15:44:26.215",0xB11B1C8,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 11 A4 60 02 
74121,="15:44:26.215",0xB11B2F4,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 22 00 
74122,="15:44:26.217",0xB11B3BC,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 12 00 00 00 
74123,="15:44:26.217",0xB11B6DC,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74124,="15:44:26.217",0xB11B8D0,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2C FF FF FF FF FF FF FF 
74125,="15:44:26.219",0xB11C0A0,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2D FF FF FF FF FF FF FF 
74126,="15:44:26.221",0xB11C870,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2E FF FF 2E C0 FF FF FF 
74127,="15:44:26.223",0xB11D040,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2F FF FF FF FF FF FF FF 
74128,="15:44:26.225",0xB11D810,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 20 FF FF FF FF FF FF C1 
74129,="15:44:26.225",0xB11D8D8,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 11 A4 60 03 
74130,="15:44:26.225",0xB11D9A0,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 23 00 
74131,="15:44:26.227",0xB11DACC,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 12 00 00 00 
74132,="15:44:26.227",0xB11DFE0,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 21 FF FF FF FF 8C 53 00 
74133,="15:44:26.229",0xB11E7B0,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 22 00 00 FF 01 FF FF FF 
74134,="15:44:26.231",0xB11EF80,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 23 FF FF 08 04 FF FF 02 
74135,="15:44:26.233",0xB11F750,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 24 00 FF FF FF FF FF FF 
74136,="15:44:26.235",0xB11FF20,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 25 FF FF FF FF FF FF FF 
74137,="15:44:26.235",0xB120178,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 20 00 
74138,="15:44:26.237",0xB120240,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 10 A4 60 00 
74139,="15:44:26.237",0xB12036C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 12 00 00 00 
74140,="15:44:26.237",0xB1206F0,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 26 FF FF FF FF FF FF FF 
74141,="15:44:26.237",0xB1207B8,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74142,="15:44:26.239",0xB120EC0,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 27 FF FF FF FF FF FF FF 
74143,="15:44:26.241",0xB121690,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 28 FF FF FF FF FF FF FF 
74144,="15:44:26.243",0xB121E60,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 29 FF FF FF FF 01 FF FF 
74145,="15:44:26.245",0xB122630,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2A FF FF FF FF FF FF FF 
74146,="15:44:26.245",0xB1226F8,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 10 A4 61 01 
74147,="15:44:26.245",0xB1227C0,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 0B 21 00 
74148,="15:44:26.247",0xB1228EC,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 0B 00 00 00 
74149,="15:44:26.247",0xB122D9C,1,Rx,0x314,Standard Frame,data frame,8,CAN,x| 00 00 00 00 00 00 9E 01 
74150,="15:44:26.247",0xB122E64,1,Rx,0x500,Standard Frame,data frame,8,CAN,x| 75 01 00 3F 3F 3F 3F 3F 
74151,="15:44:26.247",0xB122F90,1,Rx,0x32E,Standard Frame,data frame,8,CAN,x| 00 00 00 01 64 00 00 00 
74152,="15:44:26.249",0xB123058,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2B FF FF FF FF FF FF FF 
74153,="15:44:26.249",0xB1235D0,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2C FF FF FF FF FF FF FF 
74154,="15:44:26.251",0xB123DA0,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2D FF FF FF FF FF FF FF 
74155,="15:44:26.253",0xB124638,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2E FF 00 00 00 00 00 00 
74156,="15:44:26.257",0xB125060,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 22 00 
74157,="15:44:26.257",0xB125128,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 10 A4 63 02 
74158,="15:44:26.257",0xB125254,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 12 00 00 00 
74159,="15:44:26.257",0xB1255D8,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74160,="15:44:26.265",0xB1274B4,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 23 00 
74161,="15:44:26.265",0xB12757C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0D A4 61 03 
74162,="15:44:26.265",0xB127644,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 12 00 00 00 
74163,="15:44:26.275",0xB129BC4,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 20 00 
74164,="15:44:26.275",0xB129C8C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0D A4 62 00 
74165,="15:44:26.275",0xB129D54,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 12 00 00 00 
74166,="15:44:26.277",0xB129E80,1,Rx,0x310,Standard Frame,data frame,8,CAN,x| 01 3D 00 00 00 00 08 00 
74167,="15:44:26.277",0xB129F48,1,Rx,0x318,Standard Frame,data frame,8,CAN,x| 01 41 FF 00 00 00 10 80 
74168,="15:44:26.277",0xB12A330,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74169,="15:44:26.283",0xB12BB04,1,Rx,0x7E0,Standard Frame,data frame,8,CAN,x| 02 21 00 00 00 00 00 00 
74170,="15:44:26.285",0xB12C464,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 21 00 
74171,="15:44:26.287",0xB12C52C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0F A4 62 01 
74172,="15:44:26.287",0xB12C658,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 12 00 00 00 
74173,="15:44:26.295",0xB12E46C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 10 D2 61 00 FF FF FF FF 
74174,="15:44:26.295",0xB12E598,1,Rx,0x7E0,Standard Frame,data frame,8,CAN,x| 30 00 00 00 00 00 00 00 
74175,="15:44:26.295",0xB12E91C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 21 FF FF FF FF FF FF FF 
74176,="15:44:26.297",0xB12EC3C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 10 22 00 
74177,="15:44:26.297",0xB12ED04,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0F A4 62 02 
74178,="15:44:26.297",0xB12EE30,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 10 00 00 00 
74179,="15:44:26.297",0xB12F0EC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 22 FF FF FF FF 01 FF 80 
74180,="15:44:26.297",0xB12F218,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74181,="15:44:26.299",0xB12F8BC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 23 80 FF FF 80 FF 08 A6 
74182,="15:44:26.301",0xB13008C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 24 FF FF DA FF FF FF FF 
74183,="15:44:26.303",0xB130924,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 25 FF FF 20 12 C0 BF FF 
74184,="15:44:26.305",0xB13102C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 26 FF 00 14 3E 1D 64 00 
74185,="15:44:26.307",0xB1313B0,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 23 00 
74186,="15:44:26.307",0xB131478,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0F A4 64 03 
74187,="15:44:26.307",0xB131540,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 12 00 00 00 
74188,="15:44:26.307",0xB1317FC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 27 FF FF 00 80 FF FF FF 
74189,="15:44:26.309",0xB131FCC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 28 FF FF FF FF FF FE 27 
74190,="15:44:26.311",0xB13279C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 29 00 00 00 00 08 34 FF 
74191,="15:44:26.313",0xB132F6C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2A FF FF FF FF FF FF FF 
74192,="15:44:26.315",0xB13373C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2B 5B 5B FF FF FF FF FF 
74193,="15:44:26.315",0xB133804,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0C A4 60 00 
74194,="15:44:26.315",0xB1338CC,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 20 00 
74195,="15:44:26.317",0xB1339F8,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 12 00 00 00 
74196,="15:44:26.317",0xB133DE0,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74197,="15:44:26.317",0xB133F0C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2C FF FF FF FF FF FF FF 
74198,="15:44:26.319",0xB1346DC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2D FF FF FF FF FF FF FF 
74199,="15:44:26.321",0xB134EAC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2E FF FF 2E 62 FF FF FF 
74200,="15:44:26.323",0xB13567C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2F FF FF FF FF FF FF FF 
74201,="15:44:26.325",0xB135E4C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 20 FF FF FF FF FF FF C1 
74202,="15:44:26.325",0xB135F14,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 0C A4 61 01 
74203,="15:44:26.325",0xB135FDC,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 21 00 
74204,="15:44:26.327",0xB136108,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 12 00 00 00 
74205,="15:44:26.327",0xB13661C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 21 FF FF FF FF 8C 53 00 
74206,="15:44:26.329",0xB136DEC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 22 00 00 FF 01 FF FF FF 
74207,="15:44:26.331",0xB1375BC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 23 FF FF 08 04 FF FF 02 
74208,="15:44:26.333",0xB137D8C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 24 00 FF FF FF FF FF FF 
74209,="15:44:26.335",0xB13855C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 25 FF FF FF FF FF FF FF 
74210,="15:44:26.337",0xB1387B4,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 12 22 00 
74211,="15:44:26.337",0xB13887C,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 11 A4 61 02 
74212,="15:44:26.337",0xB1389A8,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 12 00 00 00 
74213,="15:44:26.337",0xB138D2C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 26 FF FF FF FF FF FF FF 
74214,="15:44:26.337",0xB138DF4,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74215,="15:44:26.339",0xB1394FC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 27 FF FF FF FF FF FF FF 
74216,="15:44:26.341",0xB139CCC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 28 FF FF FF FF FF FF FF 
74217,="15:44:26.343",0xB13A49C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 29 FF FF FF FF 01 FF FF 
74218,="15:44:26.345",0xB13AC6C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2A FF FF FF FF FF FF FF 
74219,="15:44:26.345",0xB13AD34,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 11 A4 61 03 
74220,="15:44:26.345",0xB13ADFC,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 0E 23 00 
74221,="15:44:26.347",0xB13AF28,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 0E 00 00 00 
74222,="15:44:26.347",0xB13B43C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2B FF FF FF FF FF FF FF 
74223,="15:44:26.347",0xB13B504,1,Rx,0x314,Standard Frame,data frame,8,CAN,x| 00 00 00 00 00 00 93 01 
74224,="15:44:26.347",0xB13B630,1,Rx,0x32E,Standard Frame,data frame,8,CAN,x| 00 00 00 02 64 00 00 00 
74225,="15:44:26.349",0xB13BC0C,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2C FF FF FF FF FF FF FF 
74226,="15:44:26.351",0xB13C3DC,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2D FF FF FF FF FF FF FF 
74227,="15:44:26.353",0xB13CC10,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 2E FF 00 00 00 00 00 00 
74228,="15:44:26.357",0xB13D69C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 13 20 00 
74229,="15:44:26.357",0xB13D764,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 11 A4 62 00 
74230,="15:44:26.357",0xB13D82C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 13 00 00 00 
74231,="15:44:26.357",0xB13DCDC,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74232,="15:44:26.365",0xB13FAF0,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 13 21 00 
74233,="15:44:26.365",0xB13FBB8,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 10 A4 5F 01 
74234,="15:44:26.365",0xB13FC80,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 13 00 00 00 
74235,="15:44:26.375",0xB14219C,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 13 22 00 
74236,="15:44:26.375",0xB142264,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 10 A4 5E 02 
74237,="15:44:26.375",0xB142390,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 02 13 00 00 00 
74238,="15:44:26.377",0xB142458,1,Rx,0x310,Standard Frame,data frame,8,CAN,x| 01 3D 00 00 00 00 08 00 
74239,="15:44:26.377",0xB142584,1,Rx,0x318,Standard Frame,data frame,8,CAN,x| 01 41 FF 00 00 00 10 80 
74240,="15:44:26.377",0xB142840,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74241,="15:44:26.383",0xB144078,1,Rx,0x7E0,Standard Frame,data frame,8,CAN,x| 02 21 00 00 00 00 00 00 
74242,="15:44:26.387",0xB144AA0,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 13 23 00 
74243,="15:44:26.387",0xB144B68,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 15 A4 5E 03 
74244,="15:44:26.387",0xB144C94,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 03 13 00 00 00 
74245,="15:44:26.395",0xB146AA8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 10 D2 61 00 FF FF FF FF 
74246,="15:44:26.395",0xB146BD4,1,Rx,0x7E0,Standard Frame,data frame,8,CAN,x| 30 00 00 00 00 00 00 00 
74247,="15:44:26.395",0xB146F58,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 21 FF FF FF FF FF FF FF 
74248,="15:44:26.397",0xB147278,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 11 20 00 
74249,="15:44:26.397",0xB147340,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 15 A4 5E 00 
74250,="15:44:26.397",0xB14746C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 00 11 00 00 00 
74251,="15:44:26.397",0xB147728,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 22 FF FF FF FF 01 FF 80 
74252,="15:44:26.397",0xB1478B8,1,Rx,0x13F,Standard Frame,data frame,8,CAN,x| 00 12 C0 00 00 00 00 00 
74253,="15:44:26.399",0xB147EF8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 23 80 FF FF 80 FF 08 E6 
74254,="15:44:26.401",0xB1486C8,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 24 FF FF DA FF FF FF FF 
74255,="15:44:26.403",0xB148F60,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 25 FF FF 22 12 C0 BF FF 
74256,="15:44:26.405",0xB149668,1,Rx,0x7E8,Standard Frame,data frame,8,CAN,x| 26 FF 00 15 3D 1C 64 00 
74257,="15:44:26.407",0xB1499EC,1,Rx,0x124,Standard Frame,data frame,8,CAN,x| 68 12 C0 1D 88 13 21 00 
74258,="15:44:26.407",0xB149A50,1,Rx,0x120,Standard Frame,data frame,6,CAN,x| 02 43 15 A4 5E 01 
74259,="15:44:26.407",0xB149B7C,1,Rx,0x122,Standard Frame,data frame,8,CAN,x| B0 00 00 01 13 00 00 00 
